mse,rmse,mae,qlike,var_1_hit_rate,var_1_exceptions,var_5_hit_rate,var_5_exceptions,target,freq,exog,window_id,regime,n_train,n_forecast,lookback,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,epochs,patience
2979.11083984375,54.58123016357422,32.518157958984375,5.3658623695373535,0.08333333333333333,5,0.26666666666666666,16,OIL,daily,with_exog,d_GFC_4,GFC,1175,60,22,32,1,0.0,0.001,0.0,64,80,10
744.2189331054688,27.280376434326172,21.755962371826172,3.890772581100464,0.0,0,0.05,3,OIL,daily,with_exog,d_GFC_5,GFC,1264,60,22,32,1,0.0,0.001,0.0,64,80,10
239.19381713867188,15.46589183807373,5.379306316375732,2.774686098098755,0.06666666666666667,4,0.11666666666666667,7,OIL,daily,with_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,22,32,1,0.0,0.001,0.0,64,80,10
85.47013092041016,9.24500560760498,6.128663063049316,3.084265947341919,0.05,3,0.1,6,OIL,daily,with_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,22,32,1,0.0,0.001,0.0,64,80,10
91.6463851928711,9.573211669921875,5.610984802246094,2.625434637069702,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,with_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,22,32,1,0.0,0.001,0.0,64,80,10
343.92474365234375,18.545207977294922,9.90064811706543,3.5009727478027344,0.03333333333333333,2,0.15,9,OIL,daily,with_exog,d_OIL_CRASH_4,OIL_CRASH,2941,60,22,32,1,0.0,0.001,0.0,64,80,10
150.53684997558594,12.269346237182617,8.664373397827148,3.3434903621673584,0.016666666666666666,1,0.016666666666666666,1,OIL,daily,with_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,22,32,1,0.0,0.001,0.0,64,80,10
16733.966796875,129.35983276367188,51.46617889404297,4.765465259552002,0.016666666666666666,1,0.11666666666666667,7,OIL,daily,with_exog,d_COVID_1,COVID,4038,60,22,32,1,0.0,0.001,0.0,64,80,10
92.71903228759766,9.629072189331055,5.134007453918457,2.558990955352783,0.05,3,0.11666666666666667,7,OIL,daily,with_exog,d_COVID_2,COVID,4102,60,22,32,1,0.0,0.001,0.0,64,80,10
80.4385986328125,8.968756675720215,4.72108793258667,2.320901393890381,0.0,0,0.03333333333333333,2,OIL,daily,with_exog,d_COVID_3,COVID,4179,60,22,32,1,0.0,0.001,0.0,64,80,10
748.4221801757812,27.3573055267334,14.39372730255127,16.91105079650879,0.15,9,0.21666666666666667,13,OIL,daily,with_exog,d_ENERGY_22_1,ENERGY_22,4514,60,22,32,1,0.0,0.001,0.0,64,80,10
142.51040649414062,11.937771797180176,8.878494262695312,3.1357531547546387,0.016666666666666666,1,0.06666666666666667,4,OIL,daily,with_exog,d_ENERGY_22_2,ENERGY_22,4604,60,22,32,1,0.0,0.001,0.0,64,80,10
39.96393966674805,6.321703910827637,4.755186080932617,2.545929431915283,0.016666666666666666,1,0.05,3,OIL,daily,with_exog,d_ENERGY_22_3,ENERGY_22,4692,60,22,32,1,0.0,0.001,0.0,64,80,10
37.986873626708984,6.163349151611328,4.788355350494385,2.515136957168579,0.0,0,0.05,3,OIL,daily,with_exog,d_ENERGY_22_4,ENERGY_22,4809,60,22,32,1,0.0,0.001,0.0,64,80,10
27.6029052734375,5.253846645355225,3.12542462348938,2.23298978805542,0.05,3,0.06666666666666667,4,OIL,daily,with_exog,d_CALM_17_19_1,CALM_17_19,3282,60,22,32,1,0.0,0.001,0.0,64,80,10
5.21670389175415,2.284010410308838,1.690329670906067,1.6131126880645752,0.0,0,0.05,3,OIL,daily,with_exog,d_CALM_17_19_2,CALM_17_19,3431,60,22,32,1,0.0,0.001,0.0,64,80,10
132.11495971679688,11.49412727355957,6.012694835662842,2.7398157119750977,0.05,3,0.13333333333333333,8,OIL,daily,with_exog,d_CALM_17_19_3,CALM_17_19,3668,60,22,32,1,0.0,0.001,0.0,64,80,10
32.82942581176758,5.729696750640869,4.458593845367432,2.1839842796325684,0.0,0,0.016666666666666666,1,OIL,daily,with_exog,d_CALM_17_19_4,CALM_17_19,3740,60,22,32,1,0.0,0.001,0.0,64,80,10
10677.001953125,103.32958221435547,20.170576095581055,4.07731294631958,0.05,3,0.08333333333333333,5,OIL,daily,with_exog,d_CALM_17_19_5,CALM_17_19,3977,60,22,32,1,0.0,0.001,0.0,64,80,10
492.14288330078125,22.184293746948242,11.63099193572998,3.8345987796783447,0.07692307692307693,2,0.07692307692307693,2,OIL,weekly,no_exog,w_GFC_1,GFC,174,26,22,32,1,0.0,0.001,0.0,64,80,10
92831.984375,304.68341064453125,183.09994506835938,19.190019607543945,0.38461538461538464,10,0.5,13,OIL,weekly,no_exog,w_GFC_2,GFC,224,26,22,32,1,0.0,0.001,0.0,64,80,10
1303.0611572265625,36.097938537597656,24.73618507385254,4.844025135040283,0.07692307692307693,2,0.11538461538461539,3,OIL,weekly,no_exog,w_GFC_3,GFC,257,26,22,32,1,0.0,0.001,0.0,64,80,10
2810.886474609375,53.01779556274414,19.598344802856445,13.974985122680664,0.23076923076923078,6,0.38461538461538464,10,OIL,weekly,no_exog,w_OIL_CRASH_1,OIL_CRASH,522,26,22,32,1,0.0,0.001,0.0,64,80,10
664.9995727539062,25.787586212158203,20.75531768798828,3.938403606414795,0.0,0,0.11538461538461539,3,OIL,weekly,no_exog,w_OIL_CRASH_2,OIL_CRASH,556,26,22,32,1,0.0,0.001,0.0,64,80,10
2564.859130859375,50.644439697265625,34.93933868408203,5.071240425109863,0.11538461538461539,3,0.19230769230769232,5,OIL,weekly,no_exog,w_OIL_CRASH_3,OIL_CRASH,584,26,22,32,1,0.0,0.001,0.0,64,80,10
232.94058227539062,15.262391090393066,12.25363826751709,3.362194299697876,0.0,0,0.0,0,OIL,weekly,no_exog,w_CALM_17_19_1,CALM_17_19,681,26,22,32,1,0.0,0.001,0.0,64,80,10
1127.0050048828125,33.57089614868164,19.636802673339844,4.113296031951904,0.07692307692307693,2,0.11538461538461539,3,OIL,weekly,no_exog,w_CALM_17_19_2,CALM_17_19,739,26,22,32,1,0.0,0.001,0.0,64,80,10
594.000244140625,24.372119903564453,18.813478469848633,3.8447370529174805,0.0,0,0.11538461538461539,3,OIL,weekly,no_exog,w_CALM_17_19_3,CALM_17_19,775,26,22,32,1,0.0,0.001,0.0,64,80,10
498.4885559082031,22.32685661315918,11.564215660095215,3.8609654903411865,0.07692307692307693,2,0.11538461538461539,3,OIL,weekly,with_exog,w_GFC_1,GFC,174,26,22,32,1,0.0,0.001,0.0,64,80,10
93096.046875,305.116455078125,183.6428985595703,20.43630027770996,0.4230769230769231,11,0.5,13,OIL,weekly,with_exog,w_GFC_2,GFC,224,26,22,32,1,0.0,0.001,0.0,64,80,10
1314.8780517578125,36.26124572753906,24.763099670410156,4.875168323516846,0.07692307692307693,2,0.11538461538461539,3,OIL,weekly,with_exog,w_GFC_3,GFC,257,26,22,32,1,0.0,0.001,0.0,64,80,10
