Date,y,SP500,Gold
2024-12-21,97224.7265625,5930.85,2628.699951171875
2024-12-22,95104.9375,5930.85,2628.699951171875
2024-12-23,94686.2421875,5974.07,2612.300048828125
2024-12-24,98676.09375,6040.04,2620.0
2024-12-25,99299.1953125,6040.04,2620.0
2024-12-26,95795.515625,6037.59,2638.800048828125
2024-12-27,94164.859375,5970.84,2617.199951171875
2024-12-28,95163.9296875,5970.84,2617.199951171875
2024-12-29,93530.2265625,5970.84,2617.199951171875
2024-12-30,92643.2109375,5906.94,2606.10009765625
2024-12-31,93429.203125,5881.63,2629.199951171875
2025-01-01,94419.7578125,5881.63,2629.199951171875
2025-01-02,96886.875,5868.55,2658.89990234375
2025-01-03,98107.4296875,5942.47,2645.0
2025-01-04,98236.2265625,5942.47,2645.0
2025-01-05,98314.9609375,5942.47,2645.0
2025-01-06,102078.0859375,5975.38,2638.39990234375
2025-01-07,96922.703125,5909.03,2656.699951171875
2025-01-08,95043.5234375,5918.25,2664.5
2025-01-09,92484.0390625,5918.25,2683.800048828125
2025-01-10,94701.453125,5827.04,2708.5
2025-01-11,94566.59375,5827.04,2708.5
2025-01-12,94488.4375,5827.04,2708.5
2025-01-13,94516.5234375,5836.22,2673.5
2025-01-14,96534.046875,5842.91,2677.5
2025-01-15,100504.4921875,5949.91,2712.5
2025-01-16,99756.90625,5937.34,2746.39990234375
2025-01-17,104462.0390625,5996.66,2744.300048828125
2025-01-18,104408.0703125,5996.66,2744.300048828125
2025-01-19,101089.609375,5996.66,2744.300048828125
2025-01-20,102016.6640625,5996.66,2744.300048828125
2025-01-21,106146.265625,6049.24,2755.0
2025-01-22,103653.0703125,6086.37,2767.60009765625
2025-01-23,103960.171875,6118.71,2763.10009765625
2025-01-24,104819.484375,6101.24,2777.300048828125
2025-01-25,104714.6484375,6101.24,2777.300048828125
2025-01-26,102682.5,6101.24,2777.300048828125
2025-01-27,102087.6875,6012.28,2737.5
2025-01-28,101332.4765625,6067.7,2766.800048828125
2025-01-29,103703.2109375,6039.31,2769.10009765625
2025-01-30,104735.3046875,6071.17,2823.0
2025-01-31,102405.0234375,6040.53,2812.5
2025-02-01,100655.90625,6040.53,2812.5
2025-02-02,97688.9765625,6040.53,2812.5
2025-02-03,101405.421875,5994.57,2833.89990234375
2025-02-04,97871.8203125,6037.88,2853.300048828125
2025-02-05,96615.4453125,6061.48,2871.60009765625
2025-02-06,96593.296875,6083.57,2856.0
2025-02-07,96529.0859375,6025.99,2867.300048828125
2025-02-08,96482.453125,6025.99,2867.300048828125
2025-02-09,96500.09375,6025.99,2867.300048828125
2025-02-10,97437.5546875,6066.44,2914.300048828125
2025-02-11,95747.4296875,6068.5,2912.5
2025-02-12,97885.859375,6051.97,2909.0
2025-02-13,96623.8671875,6115.07,2925.89990234375
2025-02-14,97508.96875,6114.63,2883.60009765625
2025-02-15,97580.3515625,6114.63,2883.60009765625
2025-02-16,96175.03125,6114.63,2883.60009765625
2025-02-17,95773.3828125,6114.63,2883.60009765625
2025-02-18,95539.546875,6129.58,2931.60009765625
2025-02-19,96635.609375,6144.15,2919.39990234375
2025-02-20,98333.9375,6117.52,2940.0
2025-02-21,96125.546875,6013.13,2937.60009765625
2025-02-22,96577.7578125,6013.13,2937.60009765625
2025-02-23,96273.921875,6013.13,2937.60009765625
2025-02-24,91418.171875,5983.25,2947.89990234375
2025-02-25,88736.171875,5955.25,2904.5
2025-02-26,84347.0234375,5956.06,2916.800048828125
2025-02-27,84704.2265625,5861.57,2883.199951171875
2025-02-28,84373.0078125,5954.5,2836.800048828125
2025-03-01,86031.9140625,5954.5,2836.800048828125
2025-03-02,94248.3515625,5954.5,2836.800048828125
2025-03-03,86065.671875,5849.72,2890.199951171875
2025-03-04,87222.1953125,5778.15,2909.60009765625
2025-03-05,90623.5625,5842.63,2915.300048828125
2025-03-06,89961.7265625,5738.52,2916.60009765625
2025-03-07,86742.671875,5770.2,2904.699951171875
2025-03-08,86154.59375,5770.2,2904.699951171875
2025-03-09,80601.0390625,5770.2,2904.699951171875
2025-03-10,78532.0,5614.56,2891.0
2025-03-11,82862.2109375,5572.07,2912.89990234375
2025-03-12,83722.359375,5599.3,2939.10009765625
2025-03-13,81066.703125,5521.52,2984.300048828125
2025-03-14,83969.1015625,5638.94,2994.5
2025-03-15,84343.109375,5638.94,2994.5
2025-03-16,82579.6875,5638.94,2994.5
2025-03-17,84075.6875,5675.12,3000.0
2025-03-18,82718.5,5614.66,3035.10009765625
2025-03-19,86854.2265625,5675.29,3035.89990234375
2025-03-20,84167.1953125,5662.89,3040.0
2025-03-21,84043.2421875,5667.56,3018.199951171875
2025-03-22,83832.484375,5667.56,3018.199951171875
2025-03-23,86054.375,5667.56,3018.199951171875
2025-03-24,87498.9140625,5767.57,3013.10009765625
2025-03-25,87471.703125,5776.65,3023.699951171875
2025-03-26,86900.8828125,5712.2,3020.89990234375
2025-03-27,87177.1015625,5693.31,3060.199951171875
2025-03-28,84353.1484375,5580.94,3086.5
2025-03-29,82597.5859375,5580.94,3086.5
2025-03-30,82334.5234375,5580.94,3086.5
2025-03-31,82548.9140625,5611.85,3122.800048828125
2025-04-01,85169.171875,5633.07,3118.89990234375
